##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	IC87-PG_S11_R1_001.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	20735434
Sequences flagged as poor quality	0
Sequence length	25-76
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.75667945990424	32.0	32.0	32.0	32.0	32.0
2	31.804850576071857	32.0	32.0	32.0	32.0	32.0
3	31.830319683687353	32.0	32.0	32.0	32.0	32.0
4	31.84452208716731	32.0	32.0	32.0	32.0	32.0
5	31.860985740640874	32.0	32.0	32.0	32.0	32.0
6	35.674572618060466	36.0	36.0	36.0	36.0	36.0
7	35.674943094993814	36.0	36.0	36.0	36.0	36.0
8	35.664069100265756	36.0	36.0	36.0	36.0	36.0
9	35.662283605927904	36.0	36.0	36.0	36.0	36.0
10-11	35.6610974720857	36.0	36.0	36.0	36.0	36.0
12-13	35.67201173604565	36.0	36.0	36.0	36.0	36.0
14-15	35.66190172339773	36.0	36.0	36.0	36.0	36.0
16-17	35.65785338758764	36.0	36.0	36.0	36.0	36.0
18-19	35.651072651770875	36.0	36.0	36.0	36.0	36.0
20-21	35.64337293350117	36.0	36.0	36.0	36.0	36.0
22-23	35.62395756944369	36.0	36.0	36.0	36.0	36.0
24-25	35.60758923589446	36.0	36.0	36.0	36.0	36.0
26-27	35.58149940349836	36.0	36.0	36.0	36.0	36.0
28-29	35.564630406666375	36.0	36.0	36.0	36.0	36.0
30-31	35.54557135157151	36.0	36.0	36.0	36.0	36.0
32-33	35.5334659886489	36.0	36.0	36.0	36.0	36.0
34-35	35.51793849483551	36.0	36.0	36.0	36.0	36.0
36-37	35.505072408903004	36.0	36.0	36.0	36.0	36.0
38-39	35.486146771596395	36.0	36.0	36.0	36.0	36.0
40-41	35.47170753383932	36.0	36.0	36.0	36.0	36.0
42-43	35.460644829020694	36.0	36.0	36.0	36.0	36.0
44-45	35.44575503764128	36.0	36.0	36.0	36.0	36.0
46-47	35.430715982294316	36.0	36.0	36.0	36.0	36.0
48-49	35.41494370583482	36.0	36.0	36.0	36.0	36.0
50-51	35.40358272805017	36.0	36.0	36.0	36.0	36.0
52-53	35.386735397945884	36.0	36.0	36.0	36.0	36.0
54-55	35.37171998621884	36.0	36.0	36.0	36.0	36.0
56-57	35.35315502794634	36.0	36.0	36.0	36.0	36.0
58-59	35.333012917160545	36.0	36.0	36.0	36.0	36.0
60-61	35.314843688402064	36.0	36.0	36.0	36.0	36.0
62-63	35.29101195322906	36.0	36.0	36.0	36.0	36.0
64-65	35.264707787182346	36.0	36.0	36.0	36.0	36.0
66-67	35.24074891872394	36.0	36.0	36.0	36.0	36.0
68-69	35.21843044507207	36.0	36.0	36.0	36.0	36.0
70-71	35.18453288206149	36.0	36.0	36.0	36.0	36.0
72-73	35.153712495834476	36.0	36.0	36.0	36.0	36.0
74-75	35.10635868332923	36.0	36.0	36.0	36.0	36.0
76	34.51504215499896	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	-0.015591720644724916
11101	2	0.016666810509445185
11101	3	-0.017470865204810337
11101	4	-0.034006689626728814
11101	5	9.245565484583551E-4
11101	6	0.01658171676788811
11101	7	0.04714987475296084
11101	8	0.0049381026492199
11101	9	0.07336763129121238
11101	10-11	0.010129957594628536
11101	12-13	-0.006538451780969012
11101	14-15	-0.05243176660487592
11101	16-17	-0.022248109774942293
11101	18-19	0.00211112340848274
11101	20-21	-0.027841691304750782
11101	22-23	-0.05209832135712844
11101	24-25	-0.010894462688128215
11101	26-27	-0.018924234387824868
11101	28-29	-0.005682471474955264
11101	30-31	-0.010237689165165875
11101	32-33	-0.03081472746929137
11101	34-35	-0.015137993599587674
11101	36-37	-0.01474290940060996
11101	38-39	-0.0333621440665155
11101	40-41	-0.04175054526812261
11101	42-43	-0.06649333773147958
11101	44-45	-0.04386015395781584
11101	46-47	-0.00408858772962617
11101	48-49	-0.09421491964744177
11101	50-51	0.0034350543738383976
11101	52-53	-0.04360806461517086
11101	54-55	-0.04651010896719043
11101	56-57	-0.04615791489803911
11101	58-59	0.01442634800152831
11101	60-61	-0.026561879670062183
11101	62-63	-0.03796305141971601
11101	64-65	-0.019894775289088784
11101	66-67	0.023386311155327633
11101	68-69	-0.05817711002919168
11101	70-71	-0.03956907019043854
11101	72-73	-0.09170725558730197
11101	74-75	0.020188486376575554
11101	76	0.19219644054104634
11102	1	0.047346445303361406
11102	2	0.0497058673710562
11102	3	-0.004151034586406865
11102	4	0.005821399756090528
11102	5	-0.027441238035866178
11102	6	0.061601441659675515
11102	7	0.02358341264407926
11102	8	0.026123466261047668
11102	9	0.04414933936242704
11102	10-11	0.037472669668332514
11102	12-13	-0.003608414694532769
11102	14-15	0.05874657982926834
11102	16-17	0.03958906056612932
11102	18-19	0.038899078524636366
11102	20-21	0.04114748708271776
11102	22-23	0.07172051443506433
11102	24-25	0.08135957104640568
11102	26-27	0.07551178385546109
11102	28-29	0.08312045273404323
11102	30-31	0.0013234620202950964
11102	32-33	9.694325527149772E-4
11102	34-35	-0.008480548494937068
11102	36-37	0.055573943224636935
11102	38-39	0.029847150511429277
11102	40-41	0.02245490953272622
11102	42-43	0.042914591793127954
11102	44-45	0.035725885880459884
11102	46-47	0.054654683113795954
11102	48-49	0.022644234663736995
11102	50-51	0.008657679339776791
11102	52-53	0.043285348511076904
11102	54-55	0.07566192597295895
11102	56-57	0.10240870235922728
11102	58-59	0.13040468051594445
11102	60-61	0.0628581879598471
11102	62-63	0.05612851503925498
11102	64-65	0.049857514766166844
11102	66-67	0.06674373060340599
11102	68-69	0.09678834309067241
11102	70-71	0.08064379408087063
11102	72-73	0.10895426447699208
11102	74-75	0.07752104885755529
11102	76	0.12364484722083091
11103	1	0.010752658215920974
11103	2	0.04927061906681374
11103	3	-0.01865845107333186
11103	4	0.01275862850463838
11103	5	-0.001537266778896651
11103	6	-0.036821055796075086
11103	7	-0.016448662499328748
11103	8	0.03552453593682259
11103	9	0.03206442389119957
11103	10-11	0.01773564312490805
11103	12-13	0.0034746607278961505
11103	14-15	0.028114951370497465
11103	16-17	0.0435306809571685
