#Transcript position	Transcript coverage profile
0.0	7664.807553688231
1.0	8405.240187267029
2.0	9712.857797441582
3.0	11120.451843078436
4.0	12840.91728880933
5.0	13799.982810280779
6.0	14474.893169837564
7.0	15156.021213113625
8.0	15607.181813225758
9.0	16255.079802323882
10.0	17726.36249586636
11.0	18581.305080506783
12.0	19107.015549299227
13.0	19566.59300115337
14.0	19676.44386011588
15.0	20348.014156820598
16.0	20877.150769110976
17.0	21090.774200972453
18.0	21545.30018582872
19.0	21907.44704639077
20.0	22587.27726885533
21.0	22938.926522939455
22.0	23307.390574312423
23.0	23716.340017239476
24.0	23640.691380844106
25.0	23853.184755261973
26.0	24313.167011561636
27.0	24035.86093610219
28.0	24464.426993940524
29.0	24531.517809783007
30.0	24952.78547367934
31.0	25242.43669268542
32.0	26074.572061578292
33.0	26697.057683209092
34.0	26483.71035647201
35.0	26369.210867730562
36.0	25816.976997887963
37.0	26169.65730985756
38.0	26266.860897631814
39.0	26954.738487023187
40.0	27012.84915223848
41.0	27543.912251102913
42.0	28467.866069551957
43.0	28802.337932686987
44.0	28756.9063122302
45.0	28709.633510004824
46.0	29163.72350661755
47.0	29448.13911393162
48.0	28959.7034702667
49.0	29129.268876462887
50.0	28876.96007897613
51.0	28714.400614992355
52.0	28622.7264665613
53.0	28958.851871142804
54.0	28979.879128174718
55.0	29200.738732734866
56.0	29285.1741635396
57.0	29185.3128565125
58.0	29035.515722781944
59.0	28814.519227136727
60.0	28868.785262105714
61.0	28976.40418299913
62.0	28902.169726636508
63.0	29434.946880643656
64.0	29002.268168371927
65.0	28717.44972932234
66.0	28340.901231822663
67.0	28043.631700189806
68.0	28427.193646460993
69.0	28609.574089432776
70.0	28218.76860381532
71.0	28086.514521638983
72.0	27953.585878698766
73.0	27978.945962436428
74.0	27406.958172985836
75.0	26970.42641442785
76.0	26182.17811861087
77.0	25691.531293980017
78.0	25502.123270745575
79.0	25091.933012628393
80.0	24754.99762741621
81.0	24370.00435308258
82.0	23654.90931354414
83.0	22978.194908968457
84.0	22596.8494436813
85.0	22115.14872357941
86.0	22131.902096880367
87.0	21762.1825246524
88.0	21125.464455230853
89.0	19725.379581202404
90.0	19049.995979291853
91.0	18217.64777051974
92.0	17219.17875579362
93.0	14958.261106087379
94.0	13120.183717603984
95.0	10380.114028313803
96.0	7769.285976536438
97.0	5629.190419740998
98.0	3415.62613275602
99.0	957.9224682065276
