#Transcript position	Transcript coverage profile
0.0	4551.705259762279
1.0	4911.686413464181
2.0	5847.52450557971
3.0	6850.759673109624
4.0	8206.459846886468
5.0	8739.274108126257
6.0	8986.061281970819
7.0	9260.425194165859
8.0	9324.41020769255
9.0	9647.280921646345
10.0	10826.231755009663
11.0	11438.093008228947
12.0	11760.185447158196
13.0	11993.497825153932
14.0	11832.915322607385
15.0	12268.353455463945
16.0	12599.411703277568
17.0	12656.832967127048
18.0	12963.747338006106
19.0	13167.795787155264
20.0	13701.238250155633
21.0	13901.044228157869
22.0	14121.890234660485
23.0	14425.863128551804
24.0	14241.852666395362
25.0	14372.797545654188
26.0	14713.150207763674
27.0	14384.568021480603
28.0	14789.146230738326
29.0	14735.278051163576
30.0	15087.741014436777
31.0	15372.464907443298
32.0	16148.137746533599
33.0	16686.654678969626
34.0	16444.76998977794
35.0	16321.89453270732
36.0	15709.40451968159
37.0	15967.222904126576
38.0	15976.041616559254
39.0	16621.308633837656
40.0	16668.83777543924
41.0	17227.20327899868
42.0	18191.107423272086
43.0	18514.867350646433
44.0	18432.462899532144
45.0	18249.32778631872
46.0	18599.066447086258
47.0	18873.069031688417
48.0	18420.207298909758
49.0	18579.744080871456
50.0	18304.76122047489
51.0	18147.0859291193
52.0	18018.461687101008
53.0	18383.373171842668
54.0	18447.092413601586
55.0	18631.11053035583
56.0	18672.712717149912
57.0	18575.509226388724
58.0	18421.24535116219
59.0	18114.889018227805
60.0	18113.212317487218
61.0	18214.076866871113
62.0	18211.276074540347
63.0	18742.093709976794
64.0	18251.37612720911
65.0	17939.141213554176
66.0	17568.921134023894
67.0	17276.686274116793
68.0	17725.54220852125
69.0	17902.504401849565
70.0	17545.250267453233
71.0	17432.18225321162
72.0	17341.289074507906
73.0	17415.356641551945
74.0	16872.711962059337
75.0	16478.6206000624
76.0	15628.399017797425
77.0	15209.462084013076
78.0	15085.84266569049
79.0	14730.838957179296
80.0	14498.047484312467
81.0	14139.837993753501
82.0	13510.832740105601
83.0	12930.240154877707
84.0	12671.67992492857
85.0	12291.34756533548
86.0	12352.1290241186
87.0	12079.469296721963
88.0	11541.196801650227
89.0	10351.082567074422
90.0	9973.73939772441
91.0	9492.25497476127
92.0	8911.525813529337
93.0	7230.136529876665
94.0	6102.738899493467
95.0	4266.493705195646
96.0	2825.5862192796403
97.0	2107.9061196020625
98.0	1407.67503549157
99.0	348.4080664498095
