##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	HI81-PG_S5_R1_001.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	20754404
Sequences flagged as poor quality	0
Sequence length	25-76
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
11103	18-19	0.021112411215227667
11103	20-21	-0.008474448391446288
11103	22-23	0.03077346368510092
11103	24-25	-0.00931056837091404
11103	26-27	0.0327636973106209
11103	28-29	-0.014372456986166071
11103	30-31	0.0033701657631510784
11103	32-33	0.0661332927142908
11103	34-35	0.0015285588046296539
11103	36-37	-0.005399656470345349
11103	38-39	0.028412341836514088
11103	40-41	-0.020747906661242155
11103	42-43	-0.004261417421801639
11103	44-45	0.03697603900903346
11103	46-47	0.018460456425465566
11103	48-49	0.05302758527877671
11103	50-51	0.05115000651707646
11103	52-53	0.024173319985187902
11103	54-55	-0.0033717665397929864
11103	56-57	0.02536348417570622
11103	58-59	0.0373325353254188
11103	60-61	-0.025081045292921544
11103	62-63	-0.05208213719618726
11103	64-65	0.02108396349513697
11103	66-67	0.0575827752573872
11103	68-69	0.03163007446852362
11103	70-71	0.055684645865184734
11103	72-73	0.008628574503497077
11103	74-75	-0.02089560107670252
11103	76	0.05005553065042534
11104	1	0.03291773061648939
11104	2	-0.03816624770590593
11104	3	0.016053213834574365
11104	4	0.008273663678536991
11104	5	-0.01257704147842631
11104	6	0.033837742500196555
11104	7	-0.013465816762256111
11104	8	-0.03189699189571371
11104	9	0.013103737997731457
11104	10-11	0.02412389657543912
11104	12-13	6.586993924244666E-4
11104	14-15	-0.027565158227837117
11104	16-17	-0.033032281867825475
11104	18-19	-0.046239779488836064
11104	20-21	-0.026015540233863987
11104	22-23	-0.016950307501481632
11104	24-25	0.004463193563623236
11104	26-27	-0.010551281907098087
11104	28-29	-0.04575544308379165
11104	30-31	-0.007675486301856438
11104	32-33	-0.03028518289505655
11104	34-35	-0.07871493778772987
11104	36-37	-0.017809534879162925
11104	38-39	-0.03955567874905341
11104	40-41	-0.04548332441268599
11104	42-43	-0.0663832818431942
11104	44-45	-0.022313567743886153
11104	46-47	-0.0562875150522828
11104	48-49	0.0010787893383366054
11104	50-51	-0.06758354781921838
11104	52-53	-0.02585120317721845
11104	54-55	-0.019662611545783193
11104	56-57	-0.05606312377017986
11104	58-59	0.0018036672255092867
11104	60-61	-0.019291496212986203
11104	62-63	-0.018161768524372235
11104	64-65	-0.05590639850378665
11104	66-67	-0.02462842938287224
11104	68-69	-0.04416990847445845
11104	70-71	0.023345433599260446
11104	72-73	0.03669202054165055
11104	74-75	0.0019474235441592214
11104	76	0.07467639307585472
11105	1	0.03581156506172789
11105	2	-0.02398609798448703
11105	3	-0.017858880372145336
11105	4	-0.02890719113868201
11105	5	-0.01757398161169732
11105	6	-0.07299194140139775
11105	7	0.012417894586285172
11105	8	-0.014653005106836758
11105	9	0.09163321892486209
