#Transcript position	Transcript coverage profile
0.0	2305.6907262655027
1.0	2470.3936059124158
2.0	2872.3776831757614
3.0	3250.481733851974
4.0	3809.3912750527234
5.0	3959.277379904622
6.0	4060.485697365429
7.0	4142.801190923425
8.0	4148.89920224051
9.0	4185.781060707894
10.0	4549.165908687802
11.0	4856.749120777602
12.0	5022.836871769846
13.0	5146.771777976989
14.0	5165.984517503593
15.0	5379.206590135254
16.0	5546.346958833532
17.0	5623.826655539183
18.0	5897.896874172304
19.0	6032.200522312488
20.0	6293.8704905261975
21.0	6390.185004175503
22.0	6427.737957265292
23.0	6578.980067481999
24.0	6633.9295339377595
25.0	6823.351546155212
26.0	7041.89529027897
27.0	6987.5617849784985
28.0	7170.315173863512
29.0	7149.366553948844
30.0	7272.362527481597
31.0	7337.049754347888
32.0	7650.028912505248
33.0	7879.658778517953
34.0	7713.811090717686
35.0	7729.190157080413
36.0	7597.760096551078
37.0	7552.622280607599
38.0	7498.275166265375
39.0	7701.05985026493
40.0	7725.216594533966
41.0	8133.821034359515
42.0	8599.187946878134
43.0	8739.975501205314
44.0	8742.356792820785
45.0	8632.331303880806
46.0	8821.359113341425
47.0	8829.627620638983
48.0	8555.091837561533
49.0	8589.693680553728
50.0	8447.999572707498
51.0	8472.800443896504
52.0	8478.56889365924
53.0	8516.815681292084
54.0	8445.13802512791
55.0	8455.038826007829
56.0	8391.31615523612
57.0	8439.18510432646
58.0	8410.342348783917
59.0	8276.8797519568
60.0	8161.699926624387
61.0	8072.977593716772
62.0	8110.141733452888
63.0	8262.20355190282
64.0	8047.961150321819
65.0	7967.329471324663
66.0	7789.81696038926
67.0	7674.412142534952
68.0	7741.219147206646
69.0	7710.892829170464
70.0	7529.273691559544
71.0	7498.575922242708
72.0	7457.7303361671175
73.0	7498.448805465845
74.0	7271.073970619472
75.0	7151.325348983616
76.0	6843.450784675168
77.0	6782.410766990469
78.0	6819.8855192437195
79.0	6783.377549185315
80.0	6768.350933383996
81.0	6662.443397297284
82.0	6400.104635154244
83.0	6106.655723523574
84.0	5995.720997401241
85.0	5731.167996500301
86.0	5582.695205205654
87.0	5456.189392752606
88.0	5248.67883548151
89.0	4710.384605142158
90.0	4431.636889102923
91.0	4086.385600535586
92.0	3802.020033401942
93.0	3082.405812255265
94.0	2619.2810513483264
95.0	2038.1792750691118
96.0	1441.25831433366
97.0	1069.7218173393558
98.0	702.961752482046
99.0	175.72244547502743
