#Transcript position	Transcript coverage profile
0.0	3836.102075903507
1.0	4174.564929113188
2.0	4751.935991664783
3.0	5317.310367044846
4.0	6045.035850428751
5.0	6409.839039116429
6.0	6738.493995034346
7.0	7010.892669417287
8.0	7197.533600026388
9.0	7373.420487930358
10.0	7873.150059461595
11.0	8301.392227104272
12.0	8568.538573669573
13.0	8785.898669913051
14.0	8925.050555079051
15.0	9261.339543686025
16.0	9527.41092592136
17.0	9691.424433542923
18.0	10044.343785322282
19.0	10253.678278478506
20.0	10583.188306453552
21.0	10757.289584416234
22.0	10873.147151901856
23.0	11065.639772586519
24.0	11165.672787343166
25.0	11406.005253811998
26.0	11687.874323259324
27.0	11669.03400489188
28.0	11872.214497442697
29.0	11901.850997573905
30.0	12068.204631408898
31.0	12144.271126104533
32.0	12498.36554045025
33.0	12770.482374401956
34.0	12620.223399668212
35.0	12651.112350963487
36.0	12537.281353939927
37.0	12530.45929386641
38.0	12517.505482664286
39.0	12742.874952549324
40.0	12777.297005774182
41.0	13189.855984593672
42.0	13640.226035190715
43.0	13796.898773691595
44.0	13811.724007139977
45.0	13759.623325193967
46.0	13989.34298635932
47.0	14015.926623411664
48.0	13737.013513452786
49.0	13778.155170503647
50.0	13646.81318808274
51.0	13674.11023850995
52.0	13704.39434431086
53.0	13739.020952334226
54.0	13661.209623340159
55.0	13680.268722525516
56.0	13644.574737337161
57.0	13691.683648778773
58.0	13673.73204122118
59.0	13571.824217373514
60.0	13495.809843718265
61.0	13431.732189940452
62.0	13433.203731077921
63.0	13575.703528361162
64.0	13386.442772479573
65.0	13324.91052169373
66.0	13158.60767787018
67.0	13026.499649252228
68.0	13059.726780781724
69.0	13043.007777792343
70.0	12873.127515419257
71.0	12845.046015755663
72.0	12788.035393775668
73.0	12790.94725040108
74.0	12540.569912509229
75.0	12399.195808470013
76.0	12109.317987205435
77.0	12009.243994388084
78.0	12011.84632562599
79.0	11955.306658923271
80.0	11886.51265937096
81.0	11756.089115214181
82.0	11447.489463333133
83.0	11118.926815361248
84.0	10961.630308327713
85.0	10651.337985346763
86.0	10465.343812741767
87.0	10276.951380642186
88.0	10011.2977575536
89.0	9362.276180270694
90.0	8942.24025503212
91.0	8431.739457498732
92.0	7932.882682222754
93.0	6932.873872282415
94.0	6101.040558047067
95.0	5064.924343318638
96.0	3892.0511330923478
97.0	2816.5736510363486
98.0	1696.153697705623
99.0	476.10744457634297
