##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	HH78-PG_S10_R1_001.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	20471213
Sequences flagged as poor quality	0
Sequence length	25-76
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.777671455032976	32.0	32.0	32.0	32.0	32.0
2	31.81802221490246	32.0	32.0	32.0	32.0	32.0
3	31.838591098632016	32.0	32.0	32.0	32.0	32.0
4	31.852238116031522	32.0	32.0	32.0	32.0	32.0
5	31.86504209594224	32.0	32.0	32.0	32.0	32.0
6	35.6791801247928	36.0	36.0	36.0	36.0	36.0
7	35.67755799326596	36.0	36.0	36.0	36.0	36.0
8	35.66925785003556	36.0	36.0	36.0	36.0	36.0
9	35.668508700485894	36.0	36.0	36.0	36.0	36.0
10-11	35.668067886353384	36.0	36.0	36.0	36.0	36.0
12-13	35.68084717305223	36.0	36.0	36.0	36.0	36.0
14-15	35.66897926371046	36.0	36.0	36.0	36.0	36.0
16-17	35.66465304229896	36.0	36.0	36.0	36.0	36.0
18-19	35.65692956250321	36.0	36.0	36.0	36.0	36.0
20-21	35.64777832168519	36.0	36.0	36.0	36.0	36.0
22-23	35.6268593365718	36.0	36.0	36.0	36.0	36.0
24-25	35.60680842410267	36.0	36.0	36.0	36.0	36.0
26-27	35.58049245648725	36.0	36.0	36.0	36.0	36.0
28-29	35.56116656583257	36.0	36.0	36.0	36.0	36.0
30-31	35.54116521628323	36.0	36.0	36.0	36.0	36.0
32-33	35.52746919927602	36.0	36.0	36.0	36.0	36.0
34-35	35.509418564683344	36.0	36.0	36.0	36.0	36.0
36-37	35.49124862791494	36.0	36.0	36.0	36.0	36.0
38-39	35.46968044240093	36.0	36.0	36.0	36.0	36.0
40-41	35.45448728971281	36.0	36.0	36.0	36.0	36.0
42-43	35.442179727432624	36.0	36.0	36.0	36.0	36.0
44-45	35.42611041174797	36.0	36.0	36.0	36.0	36.0
46-47	35.407024580983546	36.0	36.0	36.0	36.0	36.0
48-49	35.386464138567646	36.0	36.0	36.0	36.0	36.0
50-51	35.37517015288153	36.0	36.0	36.0	36.0	36.0
52-53	35.35430898037916	36.0	36.0	36.0	36.0	36.0
54-55	35.338226600467905	36.0	36.0	36.0	36.0	36.0
56-57	35.31521105826086	36.0	36.0	36.0	36.0	36.0
58-59	35.295444311936166	36.0	36.0	36.0	36.0	36.0
60-61	35.274982857468686	36.0	36.0	36.0	36.0	36.0
62-63	35.252035773737404	36.0	36.0	36.0	36.0	36.0
64-65	35.224854297824045	36.0	36.0	36.0	36.0	36.0
66-67	35.19646203893798	36.0	36.0	36.0	36.0	36.0
68-69	35.17285812048644	36.0	36.0	36.0	36.0	36.0
70-71	35.13860266763868	36.0	36.0	36.0	36.0	36.0
72-73	35.104341183981504	36.0	36.0	36.0	36.0	36.0
74-75	35.05714587555449	36.0	36.0	36.0	36.0	36.0
76	34.468335441948334	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	-0.0580438062132842
11101	2	0.035551099289232724
11101	3	-0.03341394970674827
11101	4	-0.030072888413130272
11101	5	0.00783297678351147
11101	6	-0.028481672106074996
11101	7	-0.07189789379046374
11101	8	0.023879116915338727
11101	9	-0.03362771394966302
11101	10-11	0.0280685643375449
11101	12-13	-0.03217006742801232
11101	14-15	-0.01726533831983801
11101	16-17	-0.017801871001097425
11101	18-19	-0.0021540025160362575
11101	20-21	0.030792000921536555
11101	22-23	-0.02491173397937274
11101	24-25	-6.449250512403637E-4
11101	26-27	0.05516341886599463
11101	28-29	0.03498202431912034
11101	30-31	-0.03967865481366317
11101	32-33	0.006627006320634621
11101	34-35	0.025858345268659377
11101	36-37	-0.027708952317475166
11101	38-39	0.027787824087297963
11101	40-41	-0.05192335995641173
11101	42-43	0.01033132845108753
11101	44-45	0.017205925823454038
11101	46-47	0.027826070800280434
11101	48-49	0.049806433537376904
11101	50-51	-0.04663387933201335
11101	52-53	0.021088631385033807
11101	54-55	0.007781065271814214
11101	56-57	0.0403406874953518
11101	58-59	0.03650490185937372
11101	60-61	0.05753302391904924
11101	62-63	-0.0026574417549980467
11101	64-65	0.0329955666818762
11101	66-67	0.01742335226075653
11101	68-69	0.01955911153554979
11101	70-71	-0.07887382580363322
11101	72-73	0.06513051603865705
11101	74-75	0.1343920585449041
11101	76	0.2419905383979355
11102	1	0.021237643434126596
11102	2	0.03573760965667461
11102	3	0.007311542211887456
11102	4	-0.0023713329088046464
11102	5	0.012845418341793646
11102	6	0.08699536697403687
11102	7	-0.015156978702599133
11102	8	0.03761023028395982
11102	9	0.03487121563019002
11102	10-11	0.04899000613147564
11102	12-13	0.015996406930540275
11102	14-15	0.05132846784577083
11102	16-17	0.029664378778541334
11102	18-19	0.058053764923421625
11102	20-21	0.018026113097803886
11102	22-23	0.052884855337566705
11102	24-25	0.017560545500266755
11102	26-27	0.01681380509303665
11102	28-29	0.04592115948130271
11102	30-31	0.01734445239696214
11102	32-33	0.05241046938194671
11102	34-35	0.09609164965976902
11102	36-37	0.052742378640871834
11102	38-39	0.039494704068118835
11102	40-41	0.0352940990735604
11102	42-43	0.046952719810043675
11102	44-45	-0.0037656620608927938
11102	46-47	0.021226202081521706
11102	48-49	0.011906156856213101
11102	50-51	0.06542298570234095
11102	52-53	0.008270714494052811
11102	54-55	-0.014689795994925703
11102	56-57	0.03597675788775945
11102	58-59	0.002487818918929463
11102	60-61	0.007803062524104121
11102	62-63	0.017227390345247784
11102	64-65	0.04075614774896508
11102	66-67	-0.015757487942479997
11102	68-69	-0.0396181132053286
11102	70-71	0.04933331375458749
11102	72-73	0.07265434763892387
11102	74-75	0.04800294149099216
11102	76	0.043153283819549415
11103	1	0.021280745065137552
11103	2	0.014127505881496916
11103	3	0.040380656900623535
11103	4	-0.018562300613826466
11103	5	0.006663816301223591
11103	6	0.011922301239721378
11103	7	0.07981812398844568
11103	8	0.057753937521120235
11103	9	0.06065427251079569
11103	10-11	0.02487059692120397
11103	12-13	0.07682165447319278
11103	14-15	0.08461412588157202
11103	16-17	0.08245832437336276
11103	18-19	0.07549308008555755
11103	20-21	0.0765460821399131
11103	22-23	0.038717593906035574
11103	24-25	0.024829569694404086
11103	26-27	0.08392575026645943
11103	28-29	0.09011790874705383
11103	30-31	0.06002359093567833
11103	32-33	0.10495864191417326
11103	34-35	0.08372436104787795
11103	36-37	0.07206618175563051
11103	38-39	0.09082948932183399
11103	40-41	0.10367670794990858
11103	42-43	0.08447007436685539
11103	44-45	0.06879923024358447
11103	46-47	0.14470016004536035
11103	48-49	0.05718610820455439
11103	50-51	0.06209806466318213
11103	52-53	0.07301855335477825
11103	54-55	0.1089534166032351
11103	56-57	0.03883945416556145
11103	58-59	0.07880518564822125
11103	60-61	6.771145345538798E-4
11103	62-63	0.0572063068152886
11103	64-65	0.11593015310761956
11103	66-67	0.0888189348764783
11103	68-69	0.0627331509220852
11103	70-71	0.14729721294828835
11103	72-73	0.1177720611078854
11103	74-75	0.055864826687468394
11103	76	0.20688467776654562
11104	1	-0.053815349022627856
11104	2	-0.012246014708644282
11104	3	0.014480007041132836
11104	4	0.007816286448431242
11104	5	0.028344094889636295
11104	6	0.0036141313845519107
11104	7	-0.05261016854289835
11104	8	0.006075921956920638
11104	9	0.013939710794410587
11104	10-11	-0.02439999997676523
11104	12-13	-0.01875058666386309
11104	14-15	-0.05223424136334387
11104	16-17	-0.015236346373498577
11104	18-19	5.50246779248198E-4
11104	20-21	-0.014142079879107428
11104	22-23	-0.036719642637415006
11104	24-25	-0.039342788309276955
11104	26-27	-0.029683195253220163
11104	28-29	-0.04857549831852026
11104	30-31	-0.016240304504194114
11104	32-33	-0.048171195502924036
11104	34-35	-0.06685830692988759
11104	36-37	-0.028582884584864132
11104	38-39	0.003617187731677518
11104	40-41	-0.018721117814330057
11104	42-43	-0.06234346473434016
11104	44-45	-0.051729268237551196
11104	46-47	-0.016528764942108864
11104	48-49	-0.050872053728433286
11104	50-51	-0.023739477154677502
11104	52-53	-0.0843030608322195
11104	54-55	-0.010148706909440364
11104	56-57	-0.02857101145939822
11104	58-59	-0.11608078847937975
11104	60-61	-0.084516915254369
11104	62-63	-0.055387739646143075
11104	64-65	-0.0291382687465358
11104	66-67	-0.12042422271405684
11104	68-69	-0.0786609400112539
11104	70-71	-0.10744586564412373
11104	72-73	-0.07535205914238219
11104	74-75	0.009349056557432789
11104	76	0.09011556509042862
11105	1	-0.01667883391169056
11105	2	-0.009908923600800534
11105	3	-0.004075093543683295
11105	4	0.02249425679396566
11105	5	-0.04397146548684816
11105	6	-0.04630278661168319
11105	7	-0.003438303301173562
11105	8	0.03521695049254703
11105	9	0.018498039821416512
11105	10-11	0.03209823231911457
11105	12-13	-0.030332717324348835
11105	14-15	-0.0035023937169356145
11105	16-17	0.020501039414568822
11105	18-19	0.013195352898073054
11105	20-21	0.012348739608867731
11105	22-23	0.014513107137126724
11105	24-25	0.04258526380706229
11105	26-27	0.04225788773710093
11105	28-29	0.02907422717824204
11105	30-31	0.0660262469923012
